,target,age,internet_activity_score,employee_count,employees_count_mom_change,has_the_team_size_grown,last_funding_amount,number_of_investors_in_seed,number_of_investors_in_angel_and_or_vc,number_of_co-founders,number_of_of_advisors,team_size_senior_leadership,team_size_all_employees,prev_round_angel_venture,number_of_of_repeat_investors,number_of__sales_support_material,worked_in_top_companies,average_size_of_companies_worked_for_in_the_past,startup_presence,success_startup_presence,big_5_consulting,consulting_experience?,catering_to_product/service_across_verticals,focus_on_consumer_data?,subscription_based_business,capital_intensive,number_of__of_partners_of_company,crowdsourcing_based_business,crowdfunding_based_business,machine_learning_based_business,predictive_analytics_business,speech_analytics_business,prescriptive_analytics_business,big_data_business,cross-channel_analytics/_marketing_channels,owns_data,aggregator_market,top_forum_talk,founders_avg_exp,exposure_across_the_globe,breadth_of_experience_across_verticals,years_of_education,relevance_of_education_to_venture,relevance_of_experience_to_venture,degree_from_a_tier_1_or_tier_2_university?,renowned_in_professional_circle,experience_in_selling_and_building_products,experience_in_fortune_100_organizations,experience_in_fortune_500_organizations,top_management_similarity,founders_recognitions,number_of__of_research_publications,skills_score,team_composition_score,dificulty_of_obtaining_work_force,pricing_strategy,hyper_localisation,time_to_market_service_or_product,employee_benefits_and_salary_structures,long_term_relationship_with_other_founders,proprietary_or_patent_position_(competitive_position),barriers_of_entry_for_the_competitors,company_awards,controversial_history_of_founder_or_co_founder,legal_risk_and_intellectual_property,client_reputation,google_page_rank_of_company_website,analyse_unstructured_data,solutions_offered,invested_through_global_incubation_competitions?,industry_trend_in_investing,disruptiveness_of_technology,number_of_direct_competitors,avg_inv,tech_maturity_years,percent_skill_entrepreneurship,percent_skill_operations,percent_skill_engineering,percent_skill_marketing,percent_skill_leadership,percent_skill_data_science,percent_skill_business_strategy,percent_skill_product_management,percent_skill_sales,percent_skill_domain,percent_skill_law,percent_skill_consulting,percent_skill_finance,percent_skill_investment,renown_score,continent_of_company_asia,continent_of_company_europe,continent_of_company_north america,continent_of_company_south america,product_or_service_company?_both,product_or_service_company?_product,product_or_service_company?_service,focus_on_private_or_public_data?_both,focus_on_private_or_public_data?_no,focus_on_private_or_public_data?_private,focus_on_private_or_public_data?_public,focus_on_structured_or_unstructured_data_both,focus_on_structured_or_unstructured_data_no,focus_on_structured_or_unstructured_data_not applicable,focus_on_structured_or_unstructured_data_structured,focus_on_structured_or_unstructured_data_unstructured,cloud_or_platform_based_serive/product?_both,cloud_or_platform_based_serive/product?_cloud,cloud_or_platform_based_serive/product?_none,cloud_or_platform_based_serive/product?_platform,local_or_global_player_global,local_or_global_player_local,local_or_global_player_local  ,linear_or_non-linear_business_model_linear,linear_or_non-linear_business_model_non-linear,online_offline_both,online_offline_offline,online_offline_online,b2c_or_b2b_venture?_b2b,b2c_or_b2b_venture?_b2c,highest_education_bachelors,highest_education_masters,highest_education_phd,gartner_hype_cycle_stage_peak,gartner_hype_cycle_stage_plateau,gartner_hype_cycle_stage_slope,gartner_hype_cycle_stage_trigger,gartner_hype_cycle_stage_trough
230,1,2.0,1193.0,13.0,8.0,0,1000000.0,2.0,0.0,2,0,2,15.0,0,0.0,3,0,3,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,2,2,0,1,18.0,0,0,3,500.0,1,0.0,1.0,1,240.0,1,37.0,1,1,1,1,1,1,0,0,0,0,0,0,3,14785.0,1,1,0,2.0,1,2.0,20.0,2,16.66666667,5.555555556,0.0,33.33333333,0.0,5.555555556,27.77777778,0.0,5.555555556,5.555555556,0.0,0.0,0.0,0.0,4.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0
231,1,3.0,207.0,13.0,-7.0,0,3200000.0,6.0,0.0,3,2,3,18.0,1,1.0,3,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,2,2,0,1,18.0,1,1,1,500.0,1,1.0,1.0,2,62.0,2,10.0,2,1,1,0,2,1,1,1,0,1,0,0,3,751103.0,0,0,1,3.0,2,0.0,7.188888888999999,2,8.333333332999999,3.7037037039999996,15.74074074,7.407407407000001,0.0,3.7037037039999996,12.03703704,15.74074074,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0
232,0,4.0,13.0,0.0,0.0,0,1000000.0,1.0,3.0,2,1,1,10.0,0,0.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,21.0,1,1,3,222.0,2,0.0,0.0,2,44.0,1,7.0,1,2,0,1,2,1,0,1,0,0,0,0,2,7020276.0,0,0,1,3.0,2,2.0,4.45,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0
233,1,4.0,388.0,36.0,24.0,1,15500000.0,0.0,0.0,3,3,6,37.0,1,2.0,3,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,2,3,1,3,18.0,1,1,1,500.0,3,0.0,1.0,2,222.0,2,50.0,3,3,1,0,2,1,1,1,1,1,0,0,3,82868.0,0,0,0,3.0,2,4.0,16.62222222,2,4.074074073999999,0.0,33.33333333,8.148148147999999,1.8518518519999998,3.7037037039999996,37.03703704,4.074074073999999,5.555555556,2.222222222,0.0,0.0,0.0,0.0,9.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
234,1,6.0,-96.0,52.0,2.0,1,3500000.0,0.0,0.0,5,5,10,55.0,1,2.0,3,0,3,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,3,1,2,21.0,1,1,1,500.0,3,0.0,0.0,3,135.0,1,50.0,3,2,1,0,2,1,1,1,0,1,0,0,3,333844.0,0,0,0,2.0,3,1.0,6.433333332999999,1,5.555555556,0.0,50.0,8.333333332999999,2.777777778,2.777777778,19.44444444,2.777777778,8.333333332999999,0.0,0.0,0.0,0.0,0.0,6.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
235,1,2.0,0.0,0.0,0.0,0,1000000.0,1.0,0.0,3,0,3,6.0,0,0.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,21.0,1,0,3,500.0,2,0.0,1.0,2,113.0,1,23.0,2,2,0,0,1,1,0,0,0,1,0,0,3,7941.0,1,0,1,4.0,2,0.0,12.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0
236,0,9.0,0.0,0.0,0.0,0,1000000.0,0.0,0.0,1,2,3,8.0,0,0.0,0,1,2,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,3,0,2,18.0,0,1,1,500.0,2,1.0,1.0,2,125.0,2,49.0,3,2,1,1,1,1,1,0,0,1,0,0,1,7941.0,0,1,0,3.0,2,0.0,1.0,1,16.66666667,0.0,0.0,16.66666667,0.0,0.0,16.66666667,16.66666667,33.33333333,0.0,0.0,0.0,0.0,0.0,5.0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0
237,1,2.0,32.0,12.0,9.0,0,1200000.0,0.0,9.0,4,0,6,10.0,0,0.0,2,1,2,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,3,21.0,1,1,3,500.0,3,0.0,0.0,2,225.0,2,12.0,1,1,1,0,2,1,0,1,0,1,0,0,2,1559939.0,1,0,1,3.0,1,0.0,1.0,2,20.0,0.0,0.0,30.0,0.0,10.0,20.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0
238,1,2.0,40.0,5.0,0.0,1,455000.0,2.0,0.0,2,0,2,6.0,0,0.0,0,0,3,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,3,0,2,21.0,1,1,1,500.0,3,0.0,1.0,1,68.0,2,30.0,1,1,0,0,1,1,0,1,0,0,0,0,2,8334266.0,0,0,0,2.0,2,0.0,16.0,2,0.0,5.882352941000001,17.64705882,0.0,0.0,35.29411765,0.0,0.0,0.0,0.0,0.0,0.0,41.17647059,0.0,5.0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0
239,1,3.0,603.0,95.0,3.0,1,8100000.0,0.0,0.0,4,8,8,96.0,1,4.0,3,0,2,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,2,2,0,1,18.0,0,0,2,500.0,2,0.0,0.0,1,82.0,1,16.0,3,3,1,0,2,1,0,1,0,1,0,0,3,2725.0,1,1,1,4.0,3,0.0,9.077777778,2,8.465608466,4.603174603,11.37566138,56.4021164,0.0,6.613756614,0.0,4.232804233,1.8518518519999998,6.455026455,0.0,0.0,0.0,0.0,5.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0
240,0,7.0,0.0,0.0,0.0,0,1000000.0,0.0,0.0,2,0,2,2.0,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,2,21.0,0,1,3,500.0,1,0.0,0.0,1,69.0,1,24.0,1,1,0,0,2,1,0,1,1,0,1,1,1,7941.0,0,0,0,3.0,3,1.0,1.0,3,11.11111111,0.0,5.555555556,16.66666667,5.555555556,5.555555556,38.88888889,5.555555556,5.555555556,0.0,0.0,0.0,0.0,5.555555556,1.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
241,1,4.0,65.0,8.0,14.0,0,714205.0,0.0,0.0,2,0,2,6.0,0,0.0,1,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,2,18.0,1,1,1,500.0,0,0.0,0.0,0,1.0,1,25.0,2,2,1,0,2,1,0,0,0,0,0,0,1,4621889.0,0,1,0,4.0,3,0.0,8.383333333,2,5.882352941000001,5.882352941000001,35.29411765,0.0,5.882352941000001,5.882352941000001,5.882352941000001,17.64705882,0.0,17.64705882,0.0,0.0,0.0,0.0,7.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
242,1,5.0,73.0,31.0,7.0,1,8000000.0,0.0,0.0,2,0,3,36.0,0,2.0,3,0,2,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3,1,2,18.0,1,1,2,500.0,2,0.0,0.0,3,0.0,1,25.0,2,2,1,0,2,1,0,0,0,0,0,0,1,434839.0,0,1,0,4.0,3,3.0,14.26666667,2,8.660130719,0.0,20.09803922,5.882352941000001,5.555555556,2.9411764710000003,25.98039216,2.9411764710000003,22.22222222,2.777777778,0.0,0.0,0.0,2.9411764710000003,7.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0
243,1,4.0,359.0,297.0,7.0,1,30000000.0,4.0,0.0,1,1,10,297.0,0,1.0,3,0,3,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,3,1,2,18.0,1,1,3,500.0,2,0.0,0.0,3,0.0,0,25.0,2,2,1,0,2,2,1,0,0,1,0,0,3,257071.0,0,1,0,3.0,2,0.0,7.8,2,11.76470588,0.0,35.29411765,5.882352941000001,5.882352941000001,0.0,29.41176471,5.882352941000001,0.0,0.0,0.0,0.0,0.0,5.882352941000001,6.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0
244,1,2.0,89.0,6.0,20.0,0,28000.0,0.0,1.0,2,0,2,4.0,0,0.0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,21.0,0,0,3,500.0,0,0.0,0.0,0,0.0,0,16.0,1,1,1,0,1,1,1,0,0,0,0,0,1,1541266.0,0,0,0,3.0,2,0.0,1.0,2,10.0,0.0,5.0,15.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
245,1,5.0,127.0,45.0,0.0,1,1000000.0,2.0,0.0,2,0,1,46.0,0,0.0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,18.0,1,1,2,500.0,0,0.0,0.0,0,1.0,0,25.0,1,1,0,0,1,1,1,0,0,0,0,0,1,1327504.0,0,0,0,3.0,2,0.0,12.0,2,11.76470588,0.0,5.882352941000001,23.52941176,23.52941176,5.882352941000001,11.76470588,0.0,11.76470588,5.882352941000001,0.0,0.0,0.0,0.0,7.0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0
246,1,3.0,359.0,19.0,19.0,1,1000000.0,0.0,1.0,2,0,3,30.0,0,0.0,3,0,2,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,18.0,1,1,3,500.0,2,0.0,0.0,0,4.0,1,2.0,2,1,0,1,1,1,0,0,0,0,0,0,1,382303.0,0,0,0,3.0,2,0.0,27.0,2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1
247,1,4.0,511.0,14.0,40.0,0,3000000.0,1.0,0.0,5,0,8,8.0,0,0.0,1,0,2,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,21.0,1,1,2,500.0,2,0.0,0.0,2,8.0,1,24.0,2,2,0,0,1,1,1,0,0,0,0,0,1,245886.0,0,0,0,4.0,2,0.0,1.0,2,7.692307692000001,7.692307692000001,61.53846154,7.692307692000001,0.0,0.0,7.692307692000001,0.0,7.692307692000001,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0
248,1,2.0,316.0,0.0,0.0,1,1000000.0,1.0,0.0,2,0,5,50.0,0,0.0,1,0,2,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,2,1,1,18.0,0,1,1,409.0,3,1.0,0.0,0,3.0,2,14.0,1,1,0,1,1,1,0,0,0,1,0,0,1,20238024.0,0,0,0,3.0,3,0.0,12.0,3,8.333333332999999,0.0,0.0,50.0,0.0,8.333333332999999,16.66666667,8.333333332999999,0.0,8.333333332999999,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0
249,1,2.0,40.0,0.0,0.0,0,110000.0,1.0,0.0,0,1,1,10.0,0,0.0,2,0,2,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,3,1,1,21.0,0,0,4,345.0,3,0.0,0.0,2,8.0,2,22.0,2,1,1,0,1,1,0,0,1,0,0,1,1,4386057.0,1,1,0,2.0,2,0.0,7.0,3,6.25,0.0,0.0,56.25,6.25,0.0,0.0,0.0,6.25,25.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
250,1,2.0,89.0,11.0,0.0,1,600000.0,1.0,0.0,2,0,2,10.0,0,0.0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,3,1,1,18.0,0,0,4,500.0,1,1.0,0.0,2,0.0,0,18.0,1,1,0,0,1,1,1,0,1,0,0,0,1,1633729.0,1,1,0,2.0,2,0.0,12.0,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0
251,1,3.0,157.0,10.0,0.0,1,1000000.0,2.0,1.0,4,0,1,13.0,1,2.0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,21.0,1,1,1,457.0,3,0.0,1.0,0,0.0,2,29.0,3,2,1,0,1,1,0,0,0,1,0,0,1,456198.0,0,1,1,3.0,2,4.0,4.333333333,2,16.66666667,5.555555556,5.555555556,0.0,5.555555556,22.22222222,5.555555556,5.555555556,0.0,0.0,0.0,16.66666667,5.555555556,11.11111111,2.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0
252,1,1.0,224.0,0.0,0.0,0,450000.0,3.0,0.0,3,0,3,10.0,0,0.0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,2,1,1,21.0,1,1,1,500.0,3,1.0,0.0,0,88.0,0,18.0,3,2,1,0,2,1,0,0,1,1,0,0,1,1075438.0,1,1,0,3.0,1,9.0,2.0,1,8.585858586,6.0606060610000005,3.03030303,20.70707071,0.0,2.777777778,8.333333332999999,2.777777778,5.555555556,5.808080808,0.0,0.0,3.03030303,0.0,1.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0
253,1,5.0,-19.0,20.0,0.0,0,3600000.0,3.0,0.0,2,0,5,50.0,0,0.0,2,0,2,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,3,1,1,18.0,1,1,1,146.0,2,1.0,0.0,0,0.0,2,24.0,2,1,1,0,2,1,0,0,1,0,0,0,1,1725737.0,1,1,0,4.0,2,0.0,13.06666667,2,5.882352941000001,0.0,46.63865546,7.142857143,7.142857143,5.882352941000001,10.08403361,2.9411764710000003,7.142857143,7.142857143,0.0,0.0,0.0,0.0,7.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1
254,1,2.0,138.0,5.0,25.0,0,2100000.0,0.0,0.0,3,3,3,50.0,0,0.0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,3,1,1,21.0,1,1,1,500.0,3,1.0,0.0,0,0.0,0,51.0,1,1,0,0,1,1,0,0,1,0,0,0,1,2522474.0,0,0,0,3.0,2,0.0,18.0,2,16.66666667,5.555555556,5.555555556,0.0,5.555555556,16.66666667,33.33333333,11.11111111,0.0,5.555555556,0.0,0.0,0.0,0.0,5.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0
255,1,3.0,205.0,10.0,11.0,0,15000.0,2.0,0.0,2,1,1,10.0,0,0.0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,2,1,1,21.0,1,1,4,500.0,3,1.0,1.0,0,470.0,0,27.0,3,1,1,1,1,1,0,0,1,0,0,0,1,3784917.0,0,1,0,3.0,2,19.0,16.0,2,16.66666667,5.555555556,16.66666667,16.66666667,16.66666667,5.555555556,11.11111111,0.0,11.11111111,0.0,0.0,0.0,0.0,0.0,3.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0
256,1,4.0,35.0,7.0,0.0,0,1000000.0,0.0,0.0,3,0,1,50.0,0,0.0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,1,21.0,0,1,1,500.0,2,1.0,1.0,0,400.0,2,0.0,3,1,0,0,1,1,0,0,0,0,0,0,1,5506308.0,0,0,0,1.0,1,21.0,1.0,2,5.555555556,16.66666667,5.555555556,22.22222222,0.0,11.11111111,22.22222222,0.0,5.555555556,11.11111111,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0
257,1,3.0,59.0,7.0,0.0,0,400000.0,2.0,0.0,3,0,1,10.0,0,0.0,2,0,2,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,1,21.0,1,1,4,500.0,2,1.0,1.0,0,124.0,0,51.0,1,2,0,0,1,1,0,0,0,0,0,0,1,22246.0,1,1,0,2.0,1,11.0,24.0,2,18.75,6.25,0.0,0.0,6.25,0.0,18.75,0.0,12.5,6.25,0.0,6.25,12.5,12.5,1.0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0
258,1,1.0,133.0,5.0,0.0,0,1000000.0,1.0,0.0,0,0,4,10.0,0,0.0,2,0,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,2,21.0,1,0,1,500.0,2,1.0,1.0,0,160.0,2,18.0,3,2,0,0,1,1,0,0,1,0,0,0,1,8709224.0,0,1,0,2.0,2,13.0,1.0,1,20.0,0.0,0.0,30.0,0.0,10.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,2.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0
259,1,4.0,131.0,4.0,0.0,0,1000000.0,2.0,0.0,1,0,2,10.0,0,0.0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,3,0,1,21.0,0,1,2,500.0,1,0.0,0.0,0,6.0,0,25.0,2,1,0,1,2,1,0,0,0,0,0,0,1,1936207.0,0,1,0,2.0,2,0.0,45.0,2,5.882352941000001,11.76470588,64.70588235,0.0,0.0,0.0,5.882352941000001,0.0,0.0,11.76470588,0.0,0.0,0.0,0.0,4.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0
260,1,4.0,357.0,14.0,17.0,1,1500000.0,5.0,0.0,2,0,6,50.0,1,0.0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,3,0,2,18.0,1,0,2,500.0,0,0.0,0.0,3,0.0,0,8.0,1,1,0,0,1,1,1,0,0,0,0,0,1,14054.0,0,1,0,1.0,1,5.0,10.6,2,0.0,0.0,75.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0
261,1,4.0,-26.0,104.0,9.0,1,42000000.0,1.0,0.0,1,1,9,200.0,1,1.0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,3,3,1,2,18.0,1,1,1,500.0,2,0.0,0.0,0,0.0,0,20.0,2,1,0,1,1,1,0,0,1,0,1,0,1,45567.0,0,1,0,3.0,2,0.0,6.973333332999999,2,11.11111111,0.0,16.66666667,22.22222222,0.0,11.11111111,22.22222222,0.0,0.0,5.555555556,0.0,0.0,0.0,11.11111111,1.0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0
262,0,7.0,-3.0,0.0,0.0,0,1300000.0,8.0,0.0,1,2,1,10.0,1,0.0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,25.0,1,1,3,370.0,2,1.0,1.0,0,0.0,0,0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2992604.0,0,1,0,2.0,1,0.0,8.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
263,0,7.0,-30.0,0.0,0.0,0,1750000.0,0.0,0.0,3,0,5,10.0,0,0.0,0,0,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,0,2,18.0,1,1,1,500.0,0,0.0,0.0,3,0.0,0,25.0,1,1,0,0,1,1,1,0,1,0,0,0,1,14553250.0,0,0,0,2.0,1,1.0,6.9,3,12.96296296,3.7037037039999996,22.22222222,1.8518518519999998,3.7037037039999996,14.81481481,20.37037037,3.7037037039999996,1.8518518519999998,11.11111111,0.0,0.0,0.0,3.7037037039999996,9.0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0
264,1,9.0,-207.0,9.0,0.0,0,10000000.0,0.0,4.0,2,1,3,9.0,0,0.0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,18.0,1,1,3,500.0,2,0.0,0.0,0,1.0,0,25.0,2,1,1,0,1,1,0,0,0,0,0,0,1,255878.0,0,0,0,3.0,2,4.0,3.977777778,2,13.82352941,0.0,18.82352941,13.82352941,8.382352941,5.0,22.20588235,7.941176471,5.0,5.0,0.0,0.0,0.0,0.0,6.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
265,1,4.0,-725.0,244.0,-2.0,0,10000000.0,0.0,1.0,1,0,5,50.0,0,0.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1,18.0,1,1,2,500.0,2,0.0,0.0,0,0.0,0,21.0,2,1,0,0,1,1,0,0,0,0,0,0,1,147869.0,0,1,0,3.0,2,3.0,10.22222222,2,11.11111111,0.0,0.0,27.77777778,11.11111111,5.555555556,22.22222222,5.555555556,11.11111111,5.555555556,0.0,0.0,0.0,0.0,3.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0
